iter	Passed	Remaining
4783	43684	1972
4784	43692	1963
4785	43702	1954
4786	43710	1944
4787	43719	1935
4788	43728	1926
4789	43737	1917
4790	43745	1908
4791	43754	1899
4792	43763	1890
4793	43771	1880
4794	43780	1871
4795	43789	1862
4796	43798	1853
4797	43807	1844
4798	43815	1835
4799	43824	1826
4800	43833	1816
4801	43842	1807
4802	43851	1798
4803	43860	1789
4804	43868	1780
4805	43885	1771
4806	43894	1762
4807	43902	1753
4808	43911	1744
4809	43920	1734
4810	43928	1725
4811	43937	1716
4812	43945	1707
4813	43954	1698
4814	43963	1689
4815	43971	1679
4816	43980	1670
4817	43989	1661
4818	43998	1652
4819	44006	1643
4820	44015	1634
4821	44024	1625
4822	44033	1615
4823	44042	1606
4824	44050	1597
4825	44059	1588
4826	44068	1579
4827	44076	1570
4828	44085	1561
4829	44094	1551
4830	44103	1542
4831	44111	1533
4832	44120	1524
4833	44129	1515
4834	44138	1506
4835	44146	1497
4836	44155	1487
4837	44164	1478
4838	44173	1469
4839	44182	1460
4840	44190	1451
4841	44200	1442
4842	44209	1433
4843	44217	1424
4844	44226	1414
4845	44235	1405
4846	44243	1396
4847	44252	1387
4848	44261	1378
4849	44269	1369
4850	44278	1360
4851	44287	1350
4852	44295	1341
4853	44304	1332
4854	44312	1323
4855	44321	1314
4856	44330	1305
4857	44338	1296
4858	44348	1286
4859	44357	1277
4860	44366	1268
4861	44374	1259
4862	44386	1250
4863	44407	1241
4864	44423	1232
4865	44434	1223
4866	44445	1214
4867	44454	1205
4868	44463	1196
4869	44472	1187
4870	44481	1178
4871	44490	1168
4872	44499	1159
4873	44508	1150
4874	44517	1141
4875	44526	1132
4876	44537	1123
4877	44549	1114
4878	44558	1105
4879	44568	1095
4880	44577	1086
4881	44585	1077
4882	44594	1068
4883	44603	1059
4884	44612	1050
4885	44620	1041
4886	44629	1031
4887	44637	1022
4888	44646	1013
4889	44654	1004
4890	44663	995
4891	44672	986
4892	44680	977
4893	44689	967
4894	44697	958
4895	44706	949
4896	44715	940
4897	44723	931
4898	44732	922
4899	44740	913
4900	44749	903
4901	44758	894
4902	44767	885
4903	44776	876
4904	44784	867
4905	44793	858
4906	44802	849
4907	44810	839
4908	44819	830
4909	44827	821
4910	44836	812
4911	44844	803
4912	44853	794
4913	44861	785
4914	44870	775
4915	44879	766
4916	44887	757
4917	44896	748
4918	44904	739
4919	44913	730
4920	44921	721
4921	44930	712
4922	44938	702
4923	44947	693
4924	44956	684
4925	44965	675
4926	44974	666
4927	44983	657
4928	44991	648
4929	45000	638
4930	45009	629
4931	45017	620
4932	45025	611
4933	45034	602
4934	45042	593
4935	45051	584
4936	45060	575
4937	45068	565
4938	45077	556
4939	45085	547
4940	45094	538
4941	45103	529
4942	45112	520
4943	45120	511
4944	45129	501
4945	45137	492
4946	45146	483
4947	45155	474
4948	45163	465
4949	45172	456
4950	45181	447
4951	45189	438
4952	45198	428
4953	45212	419
4954	45221	410
4955	45230	401
4956	45238	392
4957	45248	383
4958	45257	374
4959	45266	365
4960	45275	355
4961	45284	346
4962	45292	337
4963	45301	328
4964	45310	319
4965	45318	310
4966	45327	301
4967	45336	292
4968	45345	282
4969	45353	273
4970	45362	264
4971	45370	255
4972	45379	246
4973	45387	237
4974	45396	228
4975	45405	218
4976	45414	209
4977	45422	200
4978	45431	191
4979	45439	182
4980	45448	173
4981	45456	164
4982	45465	155
4983	45474	145
4984	45482	136
4985	45491	127
4986	45500	118
4987	45509	109
4988	45517	100
4989	45526	91
4990	45535	82
4991	45544	72
4992	45553	63
4993	45561	54
4994	45570	45
4995	45578	36
4996	45587	27
4997	45595	18
4998	45604	9
4999	45612	0
