iter	Logloss
2927	0.1684224776
2928	0.1684068508
2929	0.1683929906
2930	0.1683855264
2931	0.1683540529
2932	0.168325593
2933	0.1682945576
2934	0.1682872989
2935	0.1682803003
2936	0.1682730005
2937	0.1682657691
2938	0.1682585514
2939	0.1682509914
2940	0.1682438558
2941	0.1682363505
2942	0.1682291603
2943	0.168222148
2944	0.1682069868
2945	0.1681812799
2946	0.1681481142
2947	0.168131378
2948	0.1680951365
2949	0.1680881105
2950	0.1680760856
2951	0.1680689638
2952	0.1680343949
2953	0.1680268211
2954	0.1680201376
2955	0.1679759214
2956	0.1679683066
2957	0.1679608013
2958	0.1679257127
2959	0.1678997173
2960	0.1678923215
2961	0.167884871
2962	0.1678777903
2963	0.1678451526
2964	0.167834511
2965	0.1678051061
2966	0.1677924238
2967	0.1677849733
2968	0.1677596354
2969	0.1677387082
2970	0.1677311755
2971	0.1677240537
2972	0.1677122753
2973	0.1677046194
2974	0.1676790357
2975	0.1676530823
2976	0.1676463714
2977	0.167626444
2978	0.167601202
2979	0.1675937789
2980	0.1675658122
2981	0.1675584986
2982	0.167543132
2983	0.1675096732
2984	0.167502798
2985	0.1674891415
2986	0.1674818965
2987	0.1674550932
2988	0.1674406715
2989	0.1674181281
2990	0.1673918453
2991	0.1673850248
2992	0.1673777112
2993	0.1673704525
2994	0.1673364596
2995	0.167325051
2996	0.1672963172
2997	0.1672559679
2998	0.1672245635
2999	0.167189694
3000	0.1671545507
3001	0.1671475659
3002	0.1671402386
3003	0.1671329662
3004	0.1671258581
3005	0.1670955701
3006	0.1670878456
3007	0.1670585086
3008	0.1670510033
3009	0.1670282409
3010	0.1670208452
3011	0.1669988635
3012	0.16698677
3013	0.1669622266
3014	0.1669551048
3015	0.1669396833
3016	0.1669326026
3017	0.1669256314
3018	0.1669184412
3019	0.1669112098
3020	0.1668800434
3021	0.1668494325
3022	0.1667969236
3023	0.1667720505
3024	0.1667471509
3025	0.1667272098
3026	0.1667201564
3027	0.1667015165
3028	0.1666815754
3029	0.1666702895
3030	0.1666377415
3031	0.1666299487
3032	0.1665910937
3033	0.1665838897
3034	0.1665767405
3035	0.1665393374
3036	0.1665323936
3037	0.1665251075
3038	0.1665182322
3039	0.1665011666
3040	0.1664894156
3041	0.1664698854
3042	0.1664624897
3043	0.1664474235
3044	0.1664405071
3045	0.1664333442
3046	0.166422278
3047	0.1664074592
3048	0.1663817242
3049	0.1663743833
3050	0.1663432124
3051	0.1663367617
3052	0.1663293659
3053	0.1663159708
3054	0.1663057537
3055	0.1662715684
3056	0.1662429906
3057	0.1662081759
3058	0.166194576
3059	0.1661870844
3060	0.1661805926
3061	0.1661595284
3062	0.1661325068
3063	0.1661218514
3064	0.1661105798
3065	0.1660964457
3066	0.166080695
3067	0.1660738471
3068	0.1660506737
3069	0.1660398266
3070	0.1660329514
3071	0.1660258843
3072	0.1660185017
3073	0.1660071616
3074	0.1659783867
3075	0.1659711279
3076	0.1659498851
3077	0.1659172515
3078	0.1659098968
3079	0.1658904625
3080	0.1658651383
3081	0.1658577836
3082	0.1658375275
3083	0.1658304194
3084	0.1658148472
3085	0.1658001517
3086	0.1657935503
3087	0.1657865654
3088	0.1657752795
3089	0.1657684727
3090	0.1657309746
3091	0.1656946535
3092	0.1656842173
3093	0.165661811
3094	0.1656549905
3095	0.165629489
3096	0.1655903183
3097	0.1655834156
3098	0.1655763623
3099	0.1655695829
3100	0.1655433549
3101	0.165528988
3102	0.1655042672
3103	0.1654814089
3104	0.1654742597
3105	0.1654464565
3106	0.1654177509
3107	0.1654104915
3108	0.1653569144
3109	0.1653385483
3110	0.1652937633
3111	0.1652868469
3112	0.1652664264
3113	0.1652585239
3114	0.1652513194
3115	0.1652172989
3116	0.1652105463
3117	0.1651943167
3118	0.1651870854
3119	0.1651596108
3120	0.165122936
3121	0.1650913528
3122	0.1650801222
3123	0.1650404858
3124	0.1650337612
3125	0.1650262696
3126	0.1650115329
3127	0.1650009318
3128	0.1649941661
3129	0.1649834834
3130	0.1649763889
3131	0.1649647201
3132	0.1649575162
3133	0.1649297676
3134	0.1649063609
3135	0.1648994993
3136	0.1648632024
3137	0.1648561491
3138	0.1648497532
3139	0.1648240865
3140	0.1647963793
3141	0.1647657143
3142	0.1647369114
3143	0.1647104504
3144	0.1646981105
3145	0.1646720063
3146	0.1646489426
3147	0.164611637
3148	0.1645819438
3149	0.1645747124
3150	0.1645677276
3151	0.1645609482
3152	0.1645538675
3153	0.1645275836
3154	0.1645128606
3155	0.1644834413
3156	0.1644717999
3157	0.1644650068
3158	0.1644326148
3159	0.1643840495
3160	0.1643768729
3161	0.1643461894
3162	0.1643307679
3163	0.1643236324
3164	0.1643166476
3165	0.1642767354
3166	0.1642453994
3167	0.1642041066
3168	0.1641768931
3169	0.1641543492
3170	0.1641475013
3171	0.1641406671
3172	0.1641301213
3173	0.1641046061
3174	0.164097991
3175	0.1640787879
3176	0.1640718442
3177	0.1640503006
3178	0.1640348923
3179	0.1640062176
3180	0.1639822909
3181	0.1639555833
3182	0.1639492832
3183	0.1639422704
3184	0.1639351897
3185	0.16392815
3186	0.1639038263
3187	0.1638794204
3188	0.1638520966
3189	0.1638451803
3190	0.1638381406
3191	0.1638065523
3192	0.1637997729
3193	0.1637931715
3194	0.1637577139
3195	0.1637411687
3196	0.1637342934
3197	0.1637273633
3198	0.163700684
3199	0.1636818934
3200	0.1636551935
3201	0.1636444697
3202	0.1636379226
3203	0.1635995468
3204	0.1635926031
3205	0.1635860565
3206	0.1635793997
3207	0.1635724971
3208	0.1635495428
3209	0.1635425306
3210	0.1635356827
3211	0.163515454
3212	0.1634879521
3213	0.1634814329
3214	0.163462176
3215	0.1634512194
3216	0.1634286283
3217	0.1634217667
3218	0.1634151379
3219	0.163394786
3220	0.1633878148
3221	0.1633659556
3222	0.1633367426
3223	0.1633255934
3224	0.1633050762
3225	0.1632984612
3226	0.1632915585
3227	0.1632738218
3228	0.163262153
3229	0.1632282963
3230	0.1632213525
3231	0.1632100809
3232	0.1631855107
3233	0.1631713218
3234	0.1631525038
3235	0.1631394236
3236	0.1631159627
3237	0.1631089231
3238	0.1631019656
3239	0.1630802167
3240	0.1630735057
3241	0.1630557964
3242	0.1630489896
3243	0.1630383206
3244	0.163028172
3245	0.163000314
3246	0.1629797704
3247	0.1629503791
3248	0.1629350393
3249	0.1629283146
3250	0.1629213024
3251	0.1628938012
3252	0.16288746
3253	0.1628510567
3254	0.1628176074
3255	0.162788421
3256	0.1627716984
3257	0.1627456209
3258	0.1627386908
3259	0.1627318019
3260	0.1627214068
3261	0.1627149698
3262	0.1626712666
3263	0.1626646242
3264	0.1626462855
3265	0.1626273853
3266	0.162620647
3267	0.1625762043
3268	0.1625696577
3269	0.1625629468
3270	0.1625417451
3271	0.1625205165
3272	0.1624948773
3273	0.1624726491
3274	0.1624659655
3275	0.1624404776
3276	0.1624338215
3277	0.1624270558
3278	0.1624203174
3279	0.1623982672
3280	0.1623720801
3281	0.1623653007
3282	0.1623520158
3283	0.1623234183
3284	0.1623124206
3285	0.1623055727
3286	0.1622990809
3287	0.1622774272
3288	0.1622709491
3289	0.1622527748
3290	0.1622273957
3291	0.1622209861
3292	0.162194197
3293	0.1621875957
3294	0.1621804054
3295	0.1621737355
3296	0.1621594366
3297	0.16213665
3298	0.1621152024
3299	0.1621085189
3300	0.1620981649
3301	0.1620912348
3302	0.1620845096
3303	0.1620626381
3304	0.1620559539
3305	0.1620443125
3306	0.1620236526
3307	0.1619929465
3308	0.1619735533
3309	0.1619671162
3310	0.161945846
3311	0.1619394774
3312	0.1619326569
3313	0.1619218646
3314	0.1618994036
3315	0.1618926242
3316	0.1618822285
3317	0.1618667111
3318	0.1618333063
3319	0.1618268282
3320	0.1618200488
3321	0.161796807
3322	0.1617707979
3323	0.1617646074
3324	0.161740954
3325	0.1617257783
3326	0.1617189989
3327	0.1617004549
3328	0.161694237
3329	0.1616833626
3330	0.1616687081
3331	0.1616350842
3332	0.1616283596
3333	0.1616217856
3334	0.1616151842
3335	0.1616086651
3336	0.1616018446
3337	0.1615775619
3338	0.1615524029
3339	0.1615399945
3340	0.1615333384
3341	0.1615265179
3342	0.1615135343
3343	0.1614804179
3344	0.1614702282
3345	0.1614387024
3346	0.1614284169
3347	0.1614116799
3348	0.1613963681
3349	0.1613901091
3350	0.1613837132
3351	0.161344105
3352	0.1613270401
3353	0.161320562
3354	0.1612982235
3355	0.1612919646
3356	0.1612732424
3357	0.1612631623
3358	0.1612564787
3359	0.1612499322
3360	0.1612278545
3361	0.1612210751
3362	0.1611894783
3363	0.161183096
3364	0.1611517053
3365	0.1611454053
3366	0.1611261338
3367	0.1611194091
3368	0.1611133145
3369	0.1610846081
3370	0.1610781848
3371	0.1610715834
3372	0.161048013
3373	0.1610415349
3374	0.1610356457
3375	0.161029647
3376	0.1610155129
3377	0.1610089938
3378	0.1609710832
3379	0.1609550454
3380	0.1609447599
3381	0.160937912
3382	0.1609318036
3383	0.1609252844
3384	0.1608929076
3385	0.1608676793
3386	0.1608547368
3387	0.1608488202
3388	0.1608425887
3389	0.1608190866
3390	0.1607910096
3391	0.1607560442
3392	0.1607459778
3393	0.1607398421
3394	0.1606842373
3395	0.1606718283
3396	0.1606651859
3397	0.1606439025
3398	0.1606214544
3399	0.1605991029
3400	0.1605775184
3401	0.1605527152
3402	0.1605466617
3403	0.1605407308
3404	0.1605343349
3405	0.1605278842
3406	0.1605176945
3407	0.1604933296
3408	0.1604803323
3409	0.1604596517
3410	0.1604532415
3411	0.1604462977
3412	0.1604404633
3413	0.1604342865
3414	0.1604240831
3415	0.1603996892
3416	0.1603936219
3417	0.1603708932
3418	0.1603644562
3419	0.1603401332
3420	0.1603194657
3421	0.160309098
3422	0.1602736525
3423	0.16026323
3424	0.1602524514
3425	0.1602238264
3426	0.1602176359
3427	0.1602028993
3428	0.1601967362
3429	0.1601904635
3430	0.1601687002
3431	0.1601624413
3432	0.160156059
3433	0.1601492933
3434	0.1601340636
3435	0.1601044259
3436	0.1600981395
3437	0.1600747601
3438	0.1600584073
3439	0.1600517785
3440	0.1600234968
3441	0.1599969674
3442	0.1599908591
3443	0.1599674667
3444	0.1599517576
3445	0.1599356925
3446	0.1599226814
3447	0.1599164361
3448	0.1599102457
3449	0.1599037812
3450	0.1598694316
3451	0.1598466965
3452	0.1598369177
3453	0.1598223721
3454	0.1598166472
3455	0.1597962268
3456	0.1597719167
3457	0.1597658221
3458	0.1597452641
3459	0.159724967
3460	0.1597188176
3461	0.1596862901
3462	0.1596650745
3463	0.1596483376
3464	0.1596418458
3465	0.1596192613
3466	0.1596130435
3467	0.1596066201
3468	0.1596004159
3469	0.1595717089
3470	0.1595261705
3471	0.1595111325
3472	0.159477814
3473	0.1594717051
3474	0.1594624739
3475	0.1594489974
3476	0.1594243982
3477	0.1593915556
3478	0.1593575071
3479	0.1593384152
3480	0.1593133237
3481	0.1593013536
3482	0.1592952727
3483	0.1592832472
3484	0.1592733725
3485	0.1592571703
3486	0.159250925
3487	0.1592267246
3488	0.1592203835
3489	0.1591933891
3490	0.1591619567
3491	0.1591557799
3492	0.1591493566
3493	0.1591372769
3494	0.1591310864
3495	0.159124937
3496	0.1591074474
3497	0.1590909303
3498	0.1590844522
3499	0.1590786725
3500	0.1590585528
3501	0.1590290796
3502	0.1590227522
3503	0.1590096864
3504	0.1589918401
3505	0.1589819792
3506	0.1589752408
3507	0.1589534508
3508	0.1589278945
3509	0.1589217177
3510	0.1588953937
3511	0.1588736037
3512	0.158848061
3513	0.1588305441
3514	0.158813149
3515	0.1588073967
3516	0.1587807036
3517	0.1587707057
3518	0.1587643098
3519	0.1587518055
3520	0.1587376161
3521	0.1587271251
3522	0.1587063888
3523	0.1586889814
3524	0.1586826265
3525	0.1586764223
3526	0.1586700264
3527	0.1586545907
3528	0.1586483454
3529	0.1586424151
3530	0.1586278154
3531	0.1586213784
3532	0.1586154207
3533	0.15859663
3534	0.1585906586
3535	0.1585845223
3536	0.1585785921
3537	0.1585538437
3538	0.1585293557
3539	0.1585186319
3540	0.1585080861
3541	0.1585017176
3542	0.1584959653
3543	0.1584633276
3544	0.1584509604
3545	0.158441387
3546	0.1584209391
3547	0.1584143378
3548	0.1584080651
3549	0.158401902
3550	0.158392041
3551	0.1583676345
3552	0.1583478562
3553	0.1583309008
3554	0.1583076317
3555	0.1582656685
3556	0.1582439738
3557	0.1582381668
3558	0.1582098438
3559	0.1582029412
3560	0.1581746528
3561	0.1581643535
3562	0.1581509721
3563	0.15814485
3564	0.1581186911
3565	0.1581091589
3566	0.1580994759
3567	0.1580876291
3568	0.1580619221
3569	0.1580364343
3570	0.1580306
3571	0.1580078649
3572	0.1579788839
3573	0.1579493558
3574	0.1579248952
3575	0.157918376
3576	0.1579021191
3577	0.1578847528
3578	0.1578422267
3579	0.1578328177
3580	0.1578267094
3581	0.1578206422
3582	0.1578002492
3583	0.1577770623
3584	0.1577680916
3585	0.1577511499
3586	0.1577450689
3587	0.1577356599
3588	0.157729264
3589	0.1577230872
3590	0.1577169652
3591	0.157710733
3592	0.1577050082
3593	0.1576838481
3594	0.1576777397
3595	0.1576719601
3596	0.1576465691
3597	0.1576230527
3598	0.1576053715
3599	0.157590895
3600	0.1575710482
3601	0.1575650769
3602	0.157555654
3603	0.1575306045
3604	0.1575109093
3605	0.157505253
3606	0.157493639
3607	0.1574874074
3608	0.1574691646
3609	0.1574630152
3610	0.1574460871
3611	0.1574402664
3612	0.1574297343
3613	0.1574170514
3614	0.1574109294
3615	0.1573915225
3616	0.1573325083
3617	0.1573101156
3618	0.1573039525
3619	0.1572976662
3620	0.1572811663
3621	0.1572588833
3622	0.1572529256
3623	0.1572463653
3624	0.1572217121
3625	0.1571927455
3626	0.1571748308
3627	0.1571427025
3628	0.1571256923
3629	0.1571197209
3630	0.1571134208
3631	0.1571074769
3632	0.1570939181
3633	0.1570879461
3634	0.1570764005
3635	0.1570707031
3636	0.1570440244
3637	0.1570249222
3638	0.1569982695
3639	0.1569683846
3640	0.156955757
3641	0.1569412669
3642	0.156935186
3643	0.1569288038
3644	0.1568964406
3645	0.1568719389
3646	0.1568460394
3647	0.1568208385
3648	0.1568147439
3649	0.156788573
3650	0.1567584279
3651	0.1567529496
3652	0.1567351313
3653	0.1567290778
3654	0.1567039026
3655	0.1566680059
3656	0.1566377519
3657	0.1566229324
3658	0.1566160024
3659	0.1565946908
3660	0.1565704348
3661	0.1565440782
3662	0.1565171105
3663	0.1564939363
3664	0.1564712287
3665	0.1564653258
3666	0.1564553957
3667	0.1564494244
3668	0.1564438913
3669	0.1564377556
3670	0.1564162806
3671	0.1563959826
3672	0.1563750554
3673	0.1563447355
3674	0.1563385313
3675	0.1563325873
3676	0.1563219451
3677	0.1563110432
3678	0.1562980049
3679	0.1562845556
3680	0.1562784473
3681	0.1562723526
3682	0.1562498094
3683	0.156222376
3684	0.1561973119
3685	0.1561913132
3686	0.1561857527
3687	0.1561600536
3688	0.1561543287
3689	0.1561441117
3690	0.1561380308
3691	0.1561044213
3692	0.1560986691
3693	0.1560776823
3694	0.156061439
3695	0.1560554402
3696	0.1560380328
3697	0.1560325408
3698	0.1560265557
3699	0.1560159272
3700	0.1560055047
3701	0.1559938359
3702	0.1559831669
3703	0.1559581446
3704	0.1559520637
3705	0.1559386829
3706	0.15591618
3707	0.1559060588
3708	0.1559001012
3709	0.1558722021
3710	0.1558664088
3711	0.1558485349
3712	0.1558269087
3713	0.1558169792
3714	0.1558063239
3715	0.1557850295
3716	0.1557542825
3717	0.1557395588
3718	0.1557050727
3719	0.1556950747
3720	0.1556730246
3721	0.15566267
3722	0.1556525762
3723	0.1556240477
3724	0.1556075032
3725	0.1556014497
3726	0.1555817535
3727	0.1555758643
3728	0.1555697697
3729	0.1555619762
3730	0.1555503622
3731	0.1555273533
3732	0.1555051387
3733	0.1554814998
3734	0.1554761721
3735	0.1554702145
3736	0.1554456853
3737	0.1554403029
3738	0.155430305
3739	0.1554252786
3740	0.1554131989
3741	0.1553908605
3742	0.1553768771
3743	0.155329148
3744	0.1553143012
3745	0.1553086311
3746	0.1553027283
3747	0.1552697763
3748	0.1552637912
3749	0.1552383111
3750	0.1552186439
3751	0.1552065773
3752	0.1551970587
3753	0.1551911147
3754	0.1551810757
3755	0.1551456721
3756	0.1551398103
3757	0.1551302636
3758	0.155112608
3759	0.1550832031
3760	0.1550719726
3761	0.155059304
3762	0.1550429506
3763	0.1550127925
3764	0.1550029589
3765	0.154993769
3766	0.1549771834
3767	0.1549716503
3768	0.1549599535
3769	0.1549500104
3770	0.1549302473
3771	0.1549033352
3772	0.1548937755
3773	0.1548656444
3774	0.1548601387
3775	0.1548348497
3776	0.1548032945
3777	0.1547976108
3778	0.1547919271
3779	0.154785175
3780	0.1547531132
3781	0.1547315834
3782	0.1547259271
3783	0.1547147644
3784	0.1547088615
3785	0.1546765942
3786	0.1546492293
3787	0.1546437236
3788	0.1546209749
3789	0.1546150309
3790	0.1546049508
3791	0.1545843815
3792	0.1545669194
3793	0.1545607837
3794	0.1545399798
3795	0.1545344055
3796	0.1545182302
3797	0.1544878762
3798	0.1544661273
3799	0.1544565265
3800	0.154437996
3801	0.1544320521
3802	0.1544173421
3803	0.1544104394
3804	0.1543905008
3805	0.1543846521
3806	0.1543792286
3807	0.1543305545
3808	0.1543249941
3809	0.1542955611
3810	0.1542898363
3811	0.1542698678
3812	0.1542340938
3813	0.1542150977
3814	0.1541968138
3815	0.1541906233
3816	0.1541610534
3817	0.1541427147
3818	0.1541189115
3819	0.1541132277
3820	0.1540900133
3821	0.1540606353
3822	0.154043721
3823	0.1540376948
3824	0.1540318741
3825	0.1540259712
3826	0.154004907
3827	0.1539990864
3828	0.1539933478
3829	0.1539802546
3830	0.153958053
3831	0.1539380299
3832	0.153908953
3833	0.1539033377
3834	0.153878658
3835	0.1538729605
3836	0.1538670987
3837	0.1538452531
3838	0.1538193947
3839	0.1537964816
3840	0.1537685285
3841	0.1537628721
3842	0.1537437255
3843	0.1537382198
3844	0.1537254
3845	0.1537155937
3846	0.153704007
3847	0.1536984054
3848	0.1536925162
3849	0.1536867229
3850	0.1536811351
3851	0.1536755335
3852	0.1536630566
3853	0.1536441832
3854	0.1536385405
3855	0.1536202977
3856	0.1535830179
3857	0.1535773205
3858	0.1535648573
3859	0.1535460797
3860	0.1535407109
3861	0.1535349998
3862	0.1535291928
3863	0.1534876946
3864	0.1534819835
3865	0.1534699449
3866	0.1534643296
3867	0.1534430874
3868	0.15342316
3869	0.1534037411
3870	0.1533915785
3871	0.1533662139
3872	0.1533609
3873	0.1533337823
3874	0.1533181137
3875	0.1533126354
3876	0.1532866955
3877	0.1532811624
3878	0.1532544139
3879	0.1532451008
3880	0.1532273921
3881	0.1532168737
3882	0.1532117926
3883	0.1532063006
3884	0.1531857842
3885	0.1531632266
3886	0.153142587
3887	0.1531368074
3888	0.1531083469
3889	0.1530658352
3890	0.153049003
3891	0.1530435247
3892	0.1530337186
3893	0.1530280622
3894	0.1530033002
3895	0.1529906036
3896	0.152985139
3897	0.1529647272
3898	0.1529402939
3899	0.1529171206
3900	0.1528896677
3901	0.152871918
3902	0.1528660151
3903	0.1528470738
3904	0.1528195172
3905	0.1528139841
3906	0.1528086428
3907	0.1527835478
3908	0.1527740703
3909	0.1527684003
3910	0.1527564986
3911	0.1527407615
3912	0.1527351052
3913	0.1527295995
3914	0.1527238061
3915	0.1527007424
3916	0.1526895117
3917	0.1526591065
3918	0.152645082
3919	0.1526396585
3920	0.1526339884
3921	0.152628332
3922	0.1526155813
3923	0.1525948459
3924	0.1525890936
3925	0.1525741372
3926	0.1525526348
3927	0.1525434038
3928	0.1525380077
3929	0.1525325294
3930	0.1525096574
3931	0.1524851508
3932	0.1524649452
3933	0.1524532764
3934	0.1524477022
3935	0.1524335271
3936	0.1524281583
3937	0.1524227211
3938	0.152397877
3939	0.1523852632
3940	0.1523797849
3941	0.1523567754
3942	0.1523513244
3943	0.1523455722
3944	0.1523402856
3945	0.1523346156
3946	0.1523254668
3947	0.1523200159
3948	0.1522979792
3949	0.152288775
3950	0.1522829817
3951	0.1522568775
3952	0.1522342239
3953	0.1522288962
3954	0.1522125024
3955	0.1521950701
3956	0.1521798809
3957	0.1521597206
3958	0.1521540369
3959	0.1521486271
3960	0.1521237007
3961	0.1521029516
3962	0.1520782026
3963	0.1520682869
3964	0.1520628223
3965	0.1520426211
3966	0.1520298018
3967	0.1520156129
3968	0.1520011228
3969	0.1519957671
3970	0.1519903025
3971	0.1519790446
3972	0.1519738128
3973	0.1519592541
3974	0.1519536389
3975	0.1519481606
3976	0.1519277675
3977	0.1519047716
3978	0.1518955817
3979	0.1518573705
3980	0.1518476184
3981	0.1518420031
3982	0.151827554
3983	0.1518045981
3984	0.1517793836
3985	0.1517671943
3986	0.1517617434
3987	0.1517565116
3988	0.1517368034
3989	0.1517312155
3990	0.1517066726
3991	0.1516857035
3992	0.151673706
3993	0.1516681318
3994	0.1516545587
3995	0.1516406574
3996	0.1516282353
3997	0.1516229625
3998	0.1515986799
3999	0.1515881889
4000	0.1515826147
4001	0.1515704118
4002	0.1515529659
4003	0.1515229441
4004	0.1515146717
4005	0.1514965933
4006	0.1514755696
4007	0.1514689546
4008	0.1514634763
4009	0.151443316
4010	0.1514188785
4011	0.1514133454
4012	0.1513921711
4013	0.1513870488
4014	0.1513734216
4015	0.1513509194
4016	0.1513403736
4017	0.1513348542
4018	0.1513073276
4019	0.1512833455
4020	0.1512777302
4021	0.1512637331
4022	0.1512583232
4023	0.151249558
4024	0.1512428333
4025	0.1512338078
4026	0.1512286582
4027	0.1512132915
4028	0.15120832
4029	0.1512015816
4030	0.1511927752
4031	0.1511825034
4032	0.1511701909
4033	0.1511650686
4034	0.1511586042
4035	0.1511536738
4036	0.151127295
4037	0.1511175162
4038	0.1511059296
4039	0.1510853585
4040	0.1510694988
4041	0.1510235085
4042	0.1510181945
4043	0.1510129628
4044	0.1509860636
4045	0.1509791335
4046	0.1509561246
4047	0.1509511667
4048	0.1509411688
4049	0.1509343209
4050	0.1509288563
4051	0.1508994294
4052	0.1508867739
4053	0.1508804739
4054	0.1508739547
4055	0.1508674218
4056	0.1508531507
4057	0.1508327303
4058	0.1508275533
4059	0.1508068042
4060	0.1507924229
4061	0.1507724569
4062	0.1507625412
4063	0.1507522282
4064	0.1507336559
4065	0.1507283968
4066	0.1506993337
4067	0.150688829
4068	0.1506765302
4069	0.1506712026
4070	0.1506434686
4071	0.1506384012
4072	0.1506244581
4073	0.1506040506
4074	0.1505810281
4075	0.1505755086
4076	0.150570044
4077	0.1505470162
4078	0.1505132007
4079	0.1505078594
4080	0.1504972999
4081	0.1504872061
4082	0.150463978
4083	0.1504287388
4084	0.1504008679
4085	0.150395595
4086	0.1503707639
4087	0.1503445502
4088	0.1503179394
4089	0.1503107217
4090	0.1503004771
4091	0.1502769472
4092	0.1502669766
4093	0.1502619365
4094	0.15023423
4095	0.1502131932
4096	0.150197717
4097	0.1501902247
4098	0.1501800213
4099	0.1501745841
4100	0.1501691332
4101	0.1501413033
4102	0.1501360441
4103	0.1501012288
4104	0.1500669886
4105	0.1500615514
4106	0.1500489924
4107	0.1500321198
4108	0.1500267642
4109	0.1500218885
4110	0.1499980936
4111	0.1499833837
4112	0.1499711123
4113	0.1499644699
4114	0.1499492538
4115	0.1499438714
4116	0.1499124122
4117	0.1499012501
4118	0.1498901148
4119	0.1498714747
4120	0.1498379605
4121	0.1498101444
4122	0.1498052413
4123	0.1497870532
4124	0.1497737957
4125	0.1497663035
4126	0.149753402
4127	0.1497481155
4128	0.1497212854
4129	0.1497156564
4130	0.1496930447
4131	0.1496881279
4132	0.1496706521
4133	0.1496655299
4134	0.1496534502
4135	0.1496429312
4136	0.1496305639
4137	0.1496187581
4138	0.1496133346
4139	0.1495932566
4140	0.1495878193
4141	0.1495769174
4142	0.149554798
4143	0.149531196
4144	0.1495258547
4145	0.149504722
4146	0.1494950528
4147	0.1494793978
4148	0.1494566902
4149	0.1494353932
4150	0.1494179037
4151	0.1494131513
4152	0.1494020981
4153	0.1493966061
4154	0.1493913195
4155	0.1493471602
4156	0.1493417777
4157	0.1493366555
4158	0.1493264658
4159	0.1493210697
4160	0.1493084148
4161	0.149301608
4162	0.1492904453
4163	0.1492797351
4164	0.1492666281
4165	0.1492570548
4166	0.1492357161
4167	0.1492220203
4168	0.1492099132
4169	0.1491863701
4170	0.1491634564
4171	0.1491580603
4172	0.1491497469
4173	0.1491430496
4174	0.1491112473
4175	0.1490823219
4176	0.1490593935
4177	0.1490277699
4178	0.1490220177
4179	0.1490167996
4180	0.1489898182
4181	0.148964672
4182	0.1489535236
4183	0.1489350754
4184	0.1489141756
4185	0.1489025615
4186	0.1488734444
4187	0.1488682263
4188	0.1488630219
4189	0.1488515038
4190	0.1488283845
4191	0.1488190577
4192	0.148804321
4193	0.1487990071
4194	0.1487942409
4195	0.1487714237
4196	0.1487488531
4197	0.1487412651
4198	0.1487161332
4199	0.1486964249
4200	0.1486912343
4201	0.1486693341
4202	0.1486579809
4203	0.1486495984
4204	0.1486346836
4205	0.1486167415
4206	0.1486006352
4207	0.1485921849
4208	0.1485816118
4209	0.1485763663
4210	0.1485648345
4211	0.1485598629
4212	0.1485410579
4213	0.1485253488
4214	0.1485112285
4215	0.1485060241
4216	0.1484919174
4217	0.1484829603
4218	0.1484703048
4219	0.1484598685
4220	0.1484469671
4221	0.1484292721
4222	0.1484208081
4223	0.1483927859
4224	0.1483709549
4225	0.1483420431
4226	0.1483369757
4227	0.1483259232
4228	0.148312063
4229	0.1483067217
4230	0.1483016268
4231	0.1482818638
4232	0.1482488289
4233	0.1482303533
4234	0.1482033864
4235	0.1481906356
4236	0.1481852394
4237	0.1481720778
4238	0.1481627784
4239	0.1481574918
4240	0.1481522052
4241	0.1481337973
4242	0.1481044609
4243	0.148098736
4244	0.1480936412
4245	0.1480802324
4246	0.1480670434
4247	0.1480480884
4248	0.1480195464
4249	0.1480142598
4250	0.148008987
4251	0.1479969483
4252	0.1479770846
4253	0.1479646214
4254	0.147953788
4255	0.1479346276
4256	0.1479291904
4257	0.1479060444
4258	0.1479009901
4259	0.1478960322
4260	0.147883076
4261	0.1478590809
4262	0.1478540409
4263	0.1478485078
4264	0.147834949
4265	0.1478280737
4266	0.1478168699
4267	0.1477999556
4268	0.1477945184
4269	0.1477816306
4270	0.1477662229
4271	0.1477470488
4272	0.1477369139
4273	0.1477283677
4274	0.1477230811
4275	0.1477102481
4276	0.1477047698
4277	0.1476997429
4278	0.1476947028
4279	0.1476824314
4280	0.1476403861
4281	0.1476108306
4282	0.1475927103
4283	0.1475749462
4284	0.1475656193
4285	0.1475337219
4286	0.1475284901
4287	0.1475040699
4288	0.1474938116
4289	0.1474768837
4290	0.1474579287
4291	0.1474529434
4292	0.1474344542
4293	0.1474279076
4294	0.147414568
4295	0.1473903538
4296	0.1473711797
4297	0.1473542648
4298	0.1473357205
4299	0.1473305572
4300	0.1473238326
4301	0.1473001389
4302	0.1472950852
4303	0.1472782257
4304	0.1472513129
4305	0.147232084
4306	0.1471986114
4307	0.1471895168
4308	0.1471813814
4309	0.1471672473
4310	0.1471575508
4311	0.1471486759
4312	0.1471431702
4313	0.1471217226
4314	0.1471167921
4315	0.1471057396
4316	0.1470932485
4317	0.1470549695
4318	0.1470434651
4319	0.1470381237
4320	0.1470156311
4321	0.147009468
4322	0.1469890065
4323	0.1469836925
4324	0.1469732831
4325	0.1469506389
4326	0.1469366424
4327	0.146919933
4328	0.146914934
4329	0.1469053059
4330	0.146893322
4331	0.1468762434
4332	0.1468711212
4333	0.1468634789
4334	0.1468471535
4335	0.1468368263
4336	0.1468146621
4337	0.1467943643
4338	0.1467696708
